实体ID,实体名称,实体类型
6851,双侧肾囊肿,病症
6852,多囊卵巢综合症,病症
6853,桥本氏甲状腺炎（轻度甲亢期）,病症
6854,蛛网膜囊肿,病症
6855,粒细胞减少,病症
6856,右踝关节骨折内固定术后,病症
6857,多发性腔隙性脑梗死,病症
6858,乙状结肠憩室,病症
6859,双胫前动脉闭塞症,病症
6860,胆囊息肉切除术后,病症
6861,胃窦溃疡,病症
6862,慢性阻塞性肺病,病症
6863,腔隙性脑梗,病症
6864,宫颈高度鳞状上皮内病变,病症
6865,多发性肝囊肿,病症
6866,交界性逸搏,病症
6867,肝硬化可能,病症
6868,冠状动脉粥样硬化型心脏病,病症
6869,椎间盘轻度膨出,病症
6870,胃多发息肉,病症
6871,乳腺纤维瘤,病症
6872,右乳包块切除术后,病症
6873,甲状腺癌术后,病症
6874,胃大部分切除术后,病症
6875,右侧肾脏囊肿,病症
6876,膝关节囊肿,病症
6877,肺部感染治疗后,病症
6878,右侧乳腺癌术后,病症
6879,主动脉瓣狭窄伴中度关闭不全,病症
6880,颈椎轻度退变，C6/7椎间盘轻度膨出,病症
6881,右乳纤维瘤剥除术后,病症
6882,左侧肩胛骨下方肌层混合型占位,病症
6883,左侧眼球环形钙化,病症
6884,糖尿病视网膜病变（2期）,病症
6885,右上肢动静脉内瘘术后,病症
6886,肺气肿,病症
6887,左心房偏大,病症
6888,左膝关节退变,病症
6889,维生素D缺少,病症
6890,Barrett食管,病症
6891,肝内多发囊肿,病症
6892,左糖尿病足伴感染,病症
6893,双侧颈动脉内膜增厚伴斑块形成,病症
6894,颈动脉粥样动脉硬化,病症
6895,右耳重度感音神经性耳聋,病症
6896,左侧腮腺小结节,病症
6897,阵发性房速,病症
6898,十二指肠球部假性憩室,病症
6899,右肩关节炎,病症
6900,输尿管腹壁造口术后,病症
6901,胆囊炎合并胆囊结石,病症
6902,左测肾上腺增粗,病症
6903,心室内传导阻滞,病症
6904,肾病综合征,病症
6905,右侧额骨小骨瘤可能,病症
6906,双下肢动脉硬化闭塞症,病症
6907,糖尿病性视网膜病变3期,病症
6908,左颈部包块切除术后,病症
6909,甲状腺乳头状癌术后+中央区淋巴结清扫术后,病症
6910,室性早搏,病症
6911,左肾上腺结节,病症
6912,左侧甲状腺囊性结节,病症
6913,锁骨骨折术后,病症
6914,右肺局限性肺气肿,病症
6915,左下肢静脉曲张,病症
6916,糖尿病视网膜病变4期,病症
6917,肛瘘,病症
6918,胃黄色瘤,病症
6919,部分性垂体前叶功能减退（性腺轴）,病症
6920,胰胆管改道术后,病症
6921,阑尾炎,病症
6922,左侧髋关节置换术后,病症
6923,右侧肾上腺占位,病症
6924,右桡骨粉碎性骨折内固定术后,病症
6925,右侧肾囊肿,病症
6926,腰椎间盘滑脱,病症
6927,左侧甲状腺结节,病症
6928,左耳突发性聋,病症
6929,双侧颈动脉斑块形成,病症
6930,右侧膝关节积液,病症
6931,纵膈多发小淋巴结,病症
6932,腹主动脉粥样硬化症,病症
6933,急性支气管炎,病症
6934,胃间质瘤,病症
6935,子宫内膜增厚,病症
6936,椎间盘轻度突出,病症
6937,右正中神经腕点损害可能,病症
6938,胰腺占位（胰腺IPMN恶变可能）,病症
6939,高血压病3级（很高危组）,病症
6940,亚临床糖尿病神经病变,病症
6941,心脏房间隔缺损修补术后,病症
6942,胰管扩张,病症
6943,右侧肾盂旁囊肿,病症
6944,白内障术后,病症
6945,陈旧性肋骨骨折,病症
6946,间歇性I度房室传导阻滞,病症
6947,肥厚性心肌病,病症
6948,冠状动脉硬化症伴狭窄,病症
6949,胸腰椎压缩性骨折,病症
6950,右侧胫后动脉闭塞症,病症
6951,椎间盘突出（颈椎＋腰椎）,病症
6952,糖尿病肾病（CKD3期）,病症
6953,T12椎体楔形变,病症
6954,左膝退行性关节炎,病症
6955,非酒精性脂肪性肝炎,病症
6956,宫颈癌全子宫切除术后,病症
6957,神经源膀胱,病症
6958,两肺支气管炎,病症
6959,颈椎病,病症
6960,完全右束支传导阻滞,病症
6961,两侧上颌窦炎,病症
6962,近视,病症
6963,胰腺导管内乳头状粘液性肿瘤,病症
6964,高血压病1级（中危）,病症
6965,输卵管绝育,病症
6966,腰椎间盘突出,病症
6967,脾功能亢进,病症
6968,肠疝,病症
6969,下肢静脉瓣关闭不全,病症
6970,癫痫,病症
6971,子宫内膜息肉,病症
6972,右肩周炎,病症
6973,L5/S1椎间隙狭窄,病症
6974,右侧鼻息肉,病症
6975,颈动脉粥样斑块,病症
6976,骨质减少,病症
6977,心律失常,病症
6978,肝右叶占位性质待查,病症
6979,器质性精神障碍,病症
6980,双侧筛窦及上颌窦炎症,病症
6981,主动脉管壁钙化,病症
6982,左膝关节骨性关节炎,病症
6983,右侧胸膜局限性增厚,病症
6984,.非酒精性脂肪肝,病症
6985,甲状腺乳头状癌,病症
6986,L4/5椎体终板炎,病症
6987,.右肺结节,病症
6988,腰椎退变（L4/5、L5/S1椎间盘突出）,病症
6989,乙肝携带者,病症
6990,颈椎管狭窄,病症
6991,高血压病1级 （极高危）,病症
6992,结肠息肉（已夹除）,病症
6993,胃息肉摘除术后,病症
6994,尺骨骨折,病症
6995,血管神经性水肿,病症
6996,左侧甲状腺占位,病症
6997,左下肺支气管轻度扩张,病症
6998,左前臂肿瘤术后,病症
6999,左侧大脑前动脉局部开窗畸形,病症
7000,颈内动脉粥样硬化斑块形成,病症
7001,前列腺增生症,病症
7002,肝脏左叶囊肿,病症
7003,左侧肾上腺多发结节,病症
7004,直肠静脉曲张,病症
7005,腰椎滑脱症术后,病症
7006,糖尿病视网膜病变III期,病症
7007,两肺间质性病变,病症
7008,前列腺腺癌,病症
7009,甲状腺双叶滤泡囊肿,病症
7010,人工晶体移位,病症
7011,腰背部皮下软组织筋膜炎,病症
7012,颈椎胸椎椎间盘变性,病症
7013,两肺支气管病变,病症
7014,左侧颈动脉闭塞,病症
7015,脐疝,病症
7016,腰椎病变,病症
7017,食管白斑,病症
7018,冠状动脉性心脏病,病症
7019,牙龈炎,病症
7020,胸椎椎管狭窄,病症
7021,右足骰骨骨折外固定术后,病症
7022,前列腺癌根治术后,病症
7023,双侧扁桃体摘除术后,病症
7024,左侧锁骨骨折,病症
7025,高血压病（3级 极高危）,病症
7026,腰椎退变伴椎管狭窄,病症
7027,足廯,病症
7028,胆囊结石伴慢性胆囊炎、胆囊息肉,病症
7029,贲门息肉 慢性非萎缩性胃炎,病症
7030,右下肺胸膜小结节,病症
7031,黑棘皮病,病症
7032,左肺部结节,病症
7033,甲亢131碘治疗后,病症
7034,下肢动脉粥样硬化闭塞,病症
7035,左耳后肿块,病症
7036,右肺中叶小结节,病症
7037,胆囊切除术后状态,病症
7038,胃造瘘术后,病症
7039,两下肺结节,病症
7040,直肠粘膜下隆起,病症
7041,左膝内外侧半月板后角及右膝内半月板后角II度损伤,病症
7042,胃潴留,病症
7043,右肾微小结石,病症
7044,神经炎,病症
7045,子宫肌瘤刮宫术后,病症
7046,低钾血症,病症
7047,萎缩性胃炎，胃角溃疡（S1期）,病症
7048,阑尾切除手术,病症
7049,双侧锁骨骨折术后,病症
7050,不孕症,病症
7051,右侧上颌窦及筛窦炎症,病症
7052,右手指骨骨折,病症
7053,高血压病Ⅱ级（极高危）,病症
7054,左侧肾上腺结节状增粗,病症
7055,肝硬化？,病症
7056,甲状腺切除术后,病症
7057,原发性闭经,病症
7058,双侧下鼻甲肥大,病症
7059,寻常疣,病症
7060,心肌桥,病症
7061,C5/C6终板炎,病症
7062,前列腺增生症伴前列腺钙化,病症
7063,横结肠息肉样隆起,病症
7064,酒精性脂肪性肝炎,病症
7065,翼状胬肉,病症
7066,青光眼,病症
7067,妊娠10周余,病症
7068,左上颌窦炎,病症
7069,两肺上叶局限性肺气肿,病症
7070,动脉瘤,病症
7071,右肺上叶小结节,病症
7072,右侧股深动脉狭窄,病症
7073,甲状腺两叶钙化,病症
7074,高血压I级（高危）,病症
7075,右肾脏囊肿,病症
7076,多发性脆性骨折,病症
7077,左肺上叶胸膜下结节,病症
7078,高血压2级,病症
7079,左输尿管体外震波碎石术后,病症
7080,双侧甲状腺结节,病症
7081,双肺多发磨玻璃小结节,病症
7082,急性腔隙性脑梗死,病症
7083,胆囊赘生物,病症
7084,双侧肾上腺轻度增粗,病症
7085,左踝关节骨折内固定术后,病症
7086,右侧结节性甲状腺肿术后,病症
7087,糖尿病视网膜病变（II期）,病症
7088,颈椎间盘突出症,病症
7089,腰骶椎间盘突出,病症
7090,C6椎体骨岛,病症
7091,肝功能受损,病症
7092,肺囊肿,病症
7093,颌下腺肿物,病症
7094,T3椎体血管瘤,病症
7095,尾椎骨折,病症
7096,左肩皮下脂肪瘤,病症
7097,结肠息肉,病症
7098,C5/6,病症
7099,右侧尺骨骨折,病症
7100,左手食指、中指缺如,病症
7101,口腔癌术后,病症
7102,两肺下叶胸膜下轻度间质性改变,病症
7103,维生素D减少,病症
7104,心房纤颤,病症
7105,大隐静脉高位结扎剥脱术后,病症
7106,双侧胸膜局限性增厚,病症
7107,左肺下叶索条,病症
7108,高血压2级（中危）,病症
7109,甲状腺机能亢进症,病症
7110,十二指肠粘膜下隆起,病症
7111,颈椎病伴椎间盘突出,病症
7112,亚临床性甲状腺功能减退,病症
7113,诺和灵,处方药
7114,卡托普利,处方药
7115,维生素c,处方药
7116,沙坦氨氯地平,处方药
7117,尼群地平,处方药
7118,胃复春,处方药
7119,雷贝拉唑钠,处方药
7120,毛果芸香,处方药
7121,乙酰半胱氨,处方药
7122,阿普唑仑,处方药
7123,劳拉西泮,处方药
7124,百赛诺,处方药
7125,托洛尔,处方药
7126,功五,处方药
7127,密钙息鼻喷剂,处方药
7128,顺尔宁,处方药
7129,克霉唑栓,处方药
7130,甲泼尼龙,处方药
7131,富露施,处方药
7132,万爽力,处方药
7133,复发南星,处方药
7134,优泌乐,处方药
7135,醋甲唑胺,处方药
7136,艾司奥,处方药
7137,地特胰岛素,处方药
7138,银杏酮酯分散片,处方药
7139,恩理思,处方药
7140,醋酸氢化可,处方药
7141,复方芦丁片,处方药
7142,沙坦氢氯噻嗪片,处方药
7143,梨酯,处方药
7144,利培酮,处方药
7145,阿伐他汀,处方药
7146,密固达,处方药
7147,诺和锐,处方药
7148,福善美,处方药
7149,米格列奈钙片,处方药
7150,甲氨蝶呤片,处方药
7151,赛乐特,处方药
7152,弥可保,处方药
7153,脑心通,处方药
7154,保列治,处方药
7155,枸橼酸钾,处方药
7156,思考林,处方药
7157,黄葵胶囊,处方药
7158,拜唐平,处方药
7159,硫辛酸,处方药
7160,舒降之,处方药
7161,苯妥英钠,处方药
7162,赛治,处方药
7163,吗丁啉,处方药
7164,利拉鲁,处方药
7165,盐酸贝那普利,处方药
7166,伏格列波糖,处方药
7167,氯硝安定,处方药
7168,地西泮片,处方药
7169,思诺思,处方药
7170,复方甘,处方药
7171,甲功,处方药
7172,左甲状腺素钠片,处方药
7173,妙纳,处方药
7174,复方α酮酸片,处方药
7175,安云,处方药
7176,启维,处方药
7177,冯文焕,处方药
7178,丙硫氧嘧啶片,处方药
7179,施惠达,处方药
7180,氯化钾缓释,处方药
7181,复合维生素片,处方药
7182,硝苯地,处方药
7183,托拉塞米,处方药
7184,酮替芬,处方药
7185,盐酸氮卓斯汀鼻喷剂,处方药
7186,乐必妥片,处方药
7187,思密达,处方药
7188,得舒特,处方药
7189,安必丁,处方药
7190,化三醇胶囊,处方药
7191,钙尔奇,处方药
7192,格列美脲,处方药
7193,西比灵,处方药
7194,可多华,处方药
7195,别嘌醇,处方药
7196,奇信,处方药
7197,德巴金,处方药
7198,诺和龙,处方药
7199,平凯那,处方药
7200,氢氯噻嗪,处方药
7201,苯扎氯铵溶液,处方药
7202,尼莫同,处方药
7203,米氮平,处方药
7204,迭力,处方药
7205,欧兰宁,处方药
7206,安步乐克,处方药
7207,森福罗,处方药
7208,艾洛松外,处方药
7209,心得安,处方药
7210,诺和平,处方药
7211,碳酸钙,处方药
7212,阿托伐他汀钙,处方药
7213,金水宝,处方药
7214,立普妥,处方药
7215,艾洛松,处方药
7216,达比加群,处方药
7217,华法林,处方药
7218,奥美拉唑,处方药
7219,复方南,处方药
7220,康胶囊,处方药
7221,乙胺丁醇,处方药
7222,氨氯地平阿托伐他汀钙,处方药
7223,罗盖全,处方药
7224,倍林达,处方药
7225,沙利度胺,处方药
7226,糖适平,处方药
7227,乌苯美司,处方药
7228,小苏打,处方药
7229,格华止,处方药
7230,达秀,处方药
7231,速尿片,处方药
7232,阿仑膦酸,处方药
7233,甘精胰岛素注,处方药
7234,地高辛,处方药
7235,科素亚,处方药
7236,达喜,处方药
7237,苯溴马隆片,处方药
7238,耐信,处方药
7239,培菲康,处方药
7240,来士普,处方药
7241,思美泰,处方药
7242,利拉鲁肽注,处方药
7243,阿卡波糖,处方药
7244,利福平,处方药
7245,卡维地洛,处方药
7246,胰激肽原酶,处方药
7247,炎黄保肾胶囊,处方药
7248,心可舒,处方药
7249,拜阿司匹林,处方药
7250,盐酸美金刚片,处方药
7251,缬沙坦氨氯地平片,处方药
7252,尿毒清颗,处方药
7253,盖三醇同,处方药
7254,阿魏酸哌嗪片,处方药
7255,舒可捷,处方药
7256,左西替利嗪,处方药
7257,精蛋白锌重组赖脯胰岛素,处方药
7258,硫酸羟氯喹片,处方药
7259,福松,处方药
7260,单硝酸异山梨脂缓释片,处方药
7261,喜普妙,处方药
7262,左氧氟沙星,处方药
7263,阿司匹灵,处方药
7264,曲格列汀,处方药
7265,百普乐,处方药
7266,力蜚能,处方药
7267,奥卡西平,处方药
7268,捷诺达,处方药
7269,拉唑肠溶片,处方药
7270,复代文半片,处方药
7271,倍他乐克,处方药
7272,塞通,处方药
7273,通塞脉片,处方药
7274,百令胶,处方药
7275,波依定,处方药
7276,吉诺通,处方药
7277,甲硝唑,处方药
7278,骨化醇软胶囊,处方药
7279,复合维生素,处方药
7280,平友莱特,处方药
7281,鼻渊舒,处方药
7282,爱乐维,处方药
7283,氢化可的松,处方药
7284,天晴甘平,处方药
7285,门冬胰岛素,处方药
7286,利西拉来,处方药
7287,来适可,处方药
7288,酚苄明,处方药
7289,利度胺,处方药
7290,硫糖铝,处方药
7291,普罗帕酮,处方药
7292,瑞波特,处方药
7293,复合维生素B片,处方药
7294,百泌达,处方药
7295,氯氮平,处方药
7296,复查波依定,处方药
7297,富马酸喹硫平,处方药
7298,善存,处方药
7299,氯沙坦钾氢氯噻嗪片,处方药
7300,雅施达,处方药
7301,西乐葆,处方药
7302,孢克洛,处方药
7303,奥氮平,处方药
7304,泰毕全,处方药
7305,卡马西平,处方药
7306,安博维,处方药
7307,乐瑞卡,处方药
7308,黛力新,处方药
7309,甘精胰岛素,处方药
7310,依苏,处方药
7311,雷公藤,处方药
7312,拉贝洛尔,处方药
7313,信必吸,处方药
7314,螺内酯,处方药
7315,依姆多,处方药
7316,复方新诺明,处方药
7317,替米沙坦,处方药
7318,地榆升白片,处方药
7319,琥珀酸亚铁片,处方药
7320,美抒玉,处方药
7321,依那普利,处方药
7322,克咳胶囊,处方药
7323,二甲双胍,处方药
7324,胃富春,处方药
7325,沃丽汀,处方药
7326,盐酸拉贝洛尔片,处方药
7327,消炎利胆片,处方药
7328,那格列奈,处方药
7329,苗立云,处方药
7330,瑞旨国,处方药
7331,安特尔,处方药
7332,得每通,处方药
7333,溴吡斯的明,处方药
7334,银杏酮酯,处方药
7335,安立泽,处方药
7336,贺普丁,处方药
7337,乐喜林,处方药
7338,复发ɑ酮酸片,处方药
7339,缬沙坦氢氯噻嗪片,处方药
7340,奥利司他中,处方药
7341,代文,处方药
7342,美能,处方药
7343,秋水仙碱,处方药
7344,澳能,处方药
7345,信卫安,处方药
7346,麦滋林,处方药
7347,酸二甲双胍缓释片,处方药
7348,捷诺维,处方药
